item_id,app_name,genres,year,price,developer
327171,LEGO Batman 3: Beyond Gotham DLC: Batman 75th Anniversary,Action,2014,2.99,"TT Games,Feral Interactive (Mac)"
317850,Company of Heroes 2 - Ardennes Assault,Strategy,2014,19.99,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
333520,Fantasy Grounds - Deadlands Reloaded: Blood Drive 3,Indie,2014,4.99,"SmiteWorks USA, LLC"
323230,Company of Heroes 2 - Ardennes Assault: Fox Company Rangers,Strategy,2014,4.99,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
298110,Far Cry® 4,Action,2014,29.99,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
324340,Far Cry® 4 Season Pass,Action,2014,29.99,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
273850,Ski-World Simulator,Simulation,2014,9.99,United Independent Entertainment GmbH
302010,The Blue Flamingo,Action,2014,4.99,Might and Delight
310040,Cities in Motion: Soundtrack,Simulation,2014,4.99,Colossal Order Ltd.
317950,KEL Reaper of Entropy,Adventure,2014,1.99,Tavern Games
295790,Never Alone (Kisima Ingitchuna),Action,2014,14.99,"Upper One Games,E-Line Media"
310050,Cities in Motion 2: Soundtrack,Simulation,2014,4.99,Colossal Order Ltd.
226560,Escape Dead Island,Adventure,2014,14.99,Fatshark
330680,Solar Struggle,Action,2014,5.99,Z-Software
298890,Adventure Time: The Secret Of The Nameless Kingdom,Action,2014,4.99,WayForward
333900,Fantasy Grounds - Counter Collection 4E Paragon 1,Indie,2014,7.99,"SmiteWorks USA, LLC"
328640,Rock Zombie,Action,2014,6.99,Quaternion Studio
326300,Death Skid Marks Soundtrack,Indie,2014,2.99,Studio Whisky Tango Inc.
328730,Letter Quest: Grimm's Journey,Casual,2014,7.99,Bacon Bandit Games
326150,Death Skid Marks,Action,2014,9.99,Studio Whisky Tango Inc.
330460,Celestial Command,Action,2014,10.99,"Romenics,Artaani,Riya"
321490,MotoGP™14 Compact,Racing,2014,9.99,Milestone S.r.l.
330720,Flashpoint Campaigns: Red Storm Player's Edition,Strategy,2013,49.99,On Target Simulations
332570,Amazing Frog?,Adventure,2014,15.99,Fayju
325180,AppGameKit: Easy Game Development,Animation &amp; Modeling,2014,79.99,The Game Creators
293340,The Good Life,Casual,2012,9.99,immersionFX
333120,Inside The Gear,Casual,2014,4.99,Mykhail Konokh
227160,Kinetic Void,Action,2014,19.99,Badland Studio
331890,Guns and Robots - Veteran Pack,Action,2014,13.99,Masthead Studios Ltd
328870,Draft Day Sports Pro Basketball 4,Simulation,2014,19.99,Wolverine Studios
331400,Luna: Shattered Hearts: Episode 1,Action,2014,2.99,Daniel Gill
328880,Space Legends: At the Edge of the Universe,Adventure,2014,9.99,Red Hedgehog
258641,Train Simulator: BR 6MT Clan Class Loco Add-On,Simulation,2014,12.99,Dovetail Games
327370,Brink of Consciousness: The Lonely Hearts Murders,Casual,2014,9.99,MagicIndie
248390,Craft The World,Indie,2014,18.99,Dekovir Entertainment
270942,Axis Game Factory's AGFPRO BattleMat Multi-Player DLC,Animation &amp; Modeling,2014,14.99,Axis Game Factory
332240,Chivalry: Medieval Warfare and Chivalry: Deadliest Warrior - Soundtrack,Action,2014,2.99,Torn Banner Studios
332810,Midnight Mysteries: Witches of Abraham - Collector's Edition,Adventure,2014,13.99,Hot Lava
326480,If My Heart Had Wings,Adventure,2013,14.99,MoeNovel
326160,Shroud of the Avatar: Forsaken Virtues,Massively Multiplayer,2014,39.99,Portalarium
295051,Rocksmith® 2014 – Bullet For My Valentine - “Tears Don’t Fall”,Casual,2014,2.99,Ubisoft - San Francisco
282513,Alien: Isolation - Trauma,Action,2014,7.99,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
318410,Middle-earth: Shadow of Mordor - Berserks Warband,Action,2014,1.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
314210,Tesla Breaks the World!,Adventure,2014,9.99,Archetype Global
304010,Sid Meier's Civilization: Beyond Earth Exoplanets Map Pack,Strategy,2014,2.99,Firaxis Games
325136,X-Plane 10 AddOn - Carenado - PA34 200T Seneca II,Simulation,2014,24.99,Carenado
303800,The Witcher Adventure Game,Adventure,2014,9.99,"CD PROJEKT RED,Can Explode"
279440,Joe Dever's Lone Wolf HD Remastered,Adventure,2014,14.99,Forge Reply srl
334080,100% Orange Juice - Saki & Kyousuke Character Pack,Indie,2014,1.99,Orange_Juice
318530,Wings of Vi,Action,2014,14.99,Grynsoft
303830,Motorcycle Club,Racing,2014,9.99,Kylotonn Entertainment
321660,Mining Industry Simulator,Simulation,2014,9.99,Crafty Studios
331910,Beach Resort Simulator,Simulation,2014,9.99,Earthworm Games
258674,Train Simulator: N15 King Arthur Class ‘Sir Lamiel’ Loco Add-On,Simulation,2014,19.99,Dovetail Games
335370,Sanctum 2: Original Soundtrack,Action,2014,9.99,Coffee Stain Studios
334190,Insanity's Blade,Action,2014,5.99,Causal Bit Games Inc.
333680,ULTRAWORLD + EXODUS Soundtrack,Indie,2014,4.99,Neon Serpent LLC
258671,Train Simulator: BR 266 Loco Add-On,Simulation,2014,19.99,Dovetail Games
277739,Train Simulator: West Rhine: Köln - Koblenz Route Add-On,Simulation,2014,19.99,Dovetail Games
298950,Darkness Within 2: The Dark Lineage,Adventure,2010,9.99,Zoetrope Interactive
318330,Mecha Ace,Indie,2014,5.99,Choice of Games
335740,Escape From Darkmoor Manor,Adventure,2014,3.99,Inertia Game Studios
322410,Bin Weevils Arty Arcade,Education,2014,5.99,Alternative Software Ltd
324070,iO,Action,2014,7.99,Gamious
335320,Bet On Soldier,Action,2005,7.99,Kylotonn
277753,Train Simulator: GWR Small Prairies Loco Add-On,Simulation,2014,24.99,Victory Works
252290,Elegy for a Dead World,Adventure,2014,14.99,"Dejobaan Games, LLC,Popcannibal"
335510,Gauntlet - Lilith the Necromancer Pack,Action,2014,4.99,Arrowhead Game Studios
300840,JUJU,Action,2014,19.99,Flying Wild Hog
332830,Prelogate,Casual,2014,3.99,blamedrop
298790,Rock Boshers DX: Directors Cut,Action,2014,6.99,Tikipod Ltd
305800,POP: Methodology Experiment One,Action,2012,3.99,Rob Lach
316070,POP: Methodology Experiment One - Game of The Saeculum Edition DLC,Action,2014,0.99,Rob Lach
336320,POP: Methodology Experiment One - OST,Action,2012,3.99,Rob Lach
328890,Fritz for Fun 13,Casual,2013,19.99,Chessbase
333400,Battle of Empires : 1914-1918 - French campaign,Action,2014,4.99,Great War Team
297842,Influent DLC - Português [Learn European Portuguese],Indie,2014,4.99,Rob Howland
292140,FINAL FANTASY® XIII-2,RPG,2014,19.99,Square Enix
337420,Final Dusk,Action,2014,2.99,Light Echo
331440,bit Dungeon II,Action,2014,3.99,KintoGames
318650,SunAge: Battle for Elysium,Indie,2014,14.99,vertex4 entertainment ltd.
335670,LISA,Adventure,2014,9.99,Dingaling
327960,Journey of the King,Adventure,2016,1.99,DigitalWorldEntertainment
334230,Town of Salem,Indie,2014,4.99,BlankMediaGames
332780,National Zombie Park,Action,2014,7.99,Paper Games
313130,Metrocide,Indie,2014,12.99,Flat Earth Games
293480,FRONTIERS,Adventure,2014,14.99,AAD Productions
336370,LISA: Original Soundtrack + Art Collection,Adventure,2014,6.99,Widdly 2 Diddly
241680,Actual Multiple Monitors,Utilities,2016,24.99,Actual Tools
295073,Rocksmith® 2014 – Jimi Hendrix Song Pack I,Casual,2014,7.99,Ubisoft - San Francisco
295072,Rocksmith® 2014 – Jimi Hendrix - “Manic Depression”,Casual,2014,2.99,Ubisoft - San Francisco
295075,Rocksmith® 2014 – Jimi Hendrix - “Bold As Love”,Casual,2014,2.99,Ubisoft - San Francisco
295074,Rocksmith® 2014 – Jimi Hendrix - “Foxey Lady”,Casual,2014,2.99,Ubisoft - San Francisco
295076,Rocksmith® 2014 – Jimi Hendrix - “Castles Made Of Sand”,Casual,2014,2.99,Ubisoft - San Francisco
336851,Graviteam Tactics: Hi-Res Textures,Strategy,2014,14.99,Graviteam
336850,Graviteam Tactics: Krasnaya Polyana 1943,Strategy,2014,16.99,Graviteam
331350,USFIV: Shoryuken Wild Pack,Action,2014,3.99,Capcom
331351,USFIV: Brawler Wild Pack,Action,2014,3.99,Capcom
331353,USFIV: Classic Wild Pack,Action,2014,3.99,Capcom
331352,USFIV: Shadaloo Wild Pack,Action,2014,3.99,Capcom
331354,USFIV: Femme Fatale Wild Pack,Action,2014,3.99,Capcom
331356,USFIV: Challengers Wild Pack 2,Action,2014,3.99,Capcom
331355,USFIV: Challengers Wild Pack 1,Action,2014,3.99,Capcom
286040,Dead Effect,Action,2014,4.99,"BadFly Interactive, a.s."
335050,World Of Leaders,Simulation,2014,4.99,Eversim
338030,Mission Control: NanoMech,Action,2014,8.99,WisdomTools
338240,World Of Leaders - Premium Pack,Simulation,2014,19.99,Eversim
338230,World Of Leaders - Starter Pack,Simulation,2014,9.99,Eversim
311340,METAL GEAR SOLID V: GROUND ZEROES,Action,2014,19.99,Kojima Productions
207140,SpeedRunners,Action,2016,14.99,DoubleDutch Games
277752,Train Simulator: Miami - West Palm Beach Route Add-On,Simulation,2014,39.99,Dovetail Games
324120,Verde Station,Adventure,2014,4.99,Duelboot
334290,Gates of Horizon,Indie,2014,9.99,Hex Keep
333130,Do Not Fall,Action,2014,9.99,XPEC Entertainment Inc.
324240,I Will Escape,Action,2014,0.99,Blue Label Studio
339350,Choice of Robots,Indie,2014,9.99,Choice of Games
335982,Antisquad: Tasks in Mexico - Final. Tactics DLC,Action,2014,0.99,InsGames
339510,Psy High,Indie,2014,6.99,Choice of Games
322170,Geometry Dash,Action,2014,3.99,RobTop Games
336770,Pilot Brothers 2,Adventure,2014,4.99,1C Wireless
336380,Catmouth Island,Adventure,2014,0.99,Colonthree Enterprises
337070,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",Utilities,2015,19.99,Dimmdrive Inc.
340220,Shadows of War,Indie,2014,2.99,TRI.G
334300,Fake Colours,Casual,2015,2.99,"Forthright Casual Games,Beyond-Limits-Games"
340570,WolfWars,Casual,2015,4.99,Peter Hrdy
340290,Dr.Green,Action,2015,2.99,Johan Aronsson
333760,Vintage Year,Action,2015,2.99,Nooner Bear Studio
338590,The Race for the White House,Indie,2015,14.99,Eversim
325138,X-Plane 10 AddOn - Carenado - C185F Skywagon,Simulation,2015,34.99,Carenado
295092,Rocksmith® 2014 – Linkin Park - “What I’ve Done”,Casual,2015,2.99,Ubisoft - San Francisco
295093,Rocksmith® 2014 – Linkin Park Song Pack,Casual,2015,13.99,Ubisoft - San Francisco
335991,Antisquad: Tasks near the coast of Somalia. Tactics DLC,Action,2015,0.99,InsGames
339290,Castle,Action,2015,4.99,Snails Animation
335990,Antisquad: Tasks in North Korea. Tactics DLC,Action,2015,0.99,InsGames
338090,ATLAS レジェンドパック,Simulation,2015,24.99,ARTDINK
337270,Ostrich Island,Adventure,2015,4.99,MeDungeon Ltd.
334470,Adventures of Robinson Crusoe,Adventure,2015,9.99,MagicIndie
273960,Mechs & Mercs: Black Talons,Action,2015,9.99,Camel 101
338710,Urja,Casual,2015,9.99,Breaking Fourth
340300,Teddy Floppy Ear - Mountain Adventure,Adventure,2015,4.99,Forever Entertainment S. A.
316963,Su-27: The Ultimate Argument Campaign,Simulation,2015,9.99,Eagle Dynamics
341380,Countless Rooms of Death,Adventure,2014,0.99,HCP Games
334690,Squirreltopia,Action,2015,2.99,Sean Davy
318874,Lara Croft and the Temple of Osiris - Icy Death Pack,Action,2015,4.99,Crystal Dynamics
318872,Lara Croft and the Temple of Osiris - Legend Pack,Action,2015,1.99,Crystal Dynamics
318870,Lara Croft and the Temple of Osiris - Deus Ex Pack,Action,2015,1.99,Crystal Dynamics
322080,Disorder,Action,2015,3.99,Swagabyte Games
318871,Lara Croft and the Temple of Osiris - Hitman Pack,Action,2015,1.99,Crystal Dynamics
304540,FreakOut: Extreme Freeride,Action,2007,9.99,Coldwood Interactive
337850,Avernum 2: Crystal Souls,Adventure,2015,19.99,Spiderweb Software
340750,Gunslugs 2,Action,2015,4.99,Orangepixel
258679,Train Simulator: CrossCountry Class 220 'Voyager' DEMU Add-On,Simulation,2015,19.99,Dovetail Games
299680,Tengami,Adventure,2015,4.99,Nyamyam
335220,But to Paint a Universe,Casual,2015,4.99,Mårten Jonsson
303260,TRISTOY,Action,2015,6.99,Uniworlds Game Studios
325880,Crystal Catacombs,Indie,2015,7.99,"Levels or Lives,Super Fun Games"
342630,Witch's Pranks: Frog's Fortune Collector's Edition,Adventure,2014,6.99,Shaman Games Studio
321880,Aveyond 3-3: The Lost Orb,Casual,2015,9.99,"Amaranth Games, LLC"
334220,Call of Duty®: Advanced Warfare - Netherlands Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
333084,Call of Duty®: Advanced Warfare - Australia Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
333082,Call of Duty®: Advanced Warfare - France Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
331071,Call of Duty®: Advanced Warfare - Hot Rod Exoskeleton Pack,Action,2015,2.99,"Sledgehammer Games,Raven Software"
333081,Call of Duty®: Advanced Warfare - Canada Exoskeleton Pack,Action,2015,1.99,"Sledgehammer Games,Raven Software"
331070,Call of Duty®: Advanced Warfare - Barong Exoskeleton Pack,Action,2015,2.99,"Sledgehammer Games,Raven Software"
341780,Chronicles of a Dark Lord: Episode II War of The Abyss,Indie,2015,2.99,Kisareth Studios
277742,Train Simulator: The Story of Forest Rail Route Add-On,Simulation,2015,24.99,Union Workshop
339800,HuniePop,Indie,2015,9.99,HuniePot
343780,Cat Goes Fishing,Casual,2015,6.99,Cat5Games
266590,AGFPPROV3 Premium,Animation &amp; Modeling,2013,79.99,Axis Game Factory LLC
313370,Middle-earth: Shadow of Mordor - Captain of the Watch Character Skin,Action,2015,0.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
304240,Resident Evil / biohazard HD REMASTER,Action,2015,19.99,"CAPCOM Co., Ltd."
328740,Bit Odyssey,Action,2014,4.99,Gamesare
340330,Deity Quest,Adventure,2015,9.99,Fancy Fish Games
341320,Deity Quest Soundtrack,Indie,2015,4.99,Fancy Fish Games
341220,Deity Quest Extended,Adventure,2015,12.99,Fancy Fish Games
295690,PARTICLE MACE,Action,2015,0.98,Andy Wallace
345670,Without Within - Extra Edition,Indie,2015,1.99,InvertMouse
250070,TorqueL,Action,2015,9.99,"Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com,sanodg (Nobuyoshi Sano)"
343290,PARTICLE MACE - Soundtrack,Action,2015,0.99,"Andy Wallace,Nathaniel Chambers"
313120,Stranded Deep,Adventure,2015,14.99,Beam Team Games
337220,Guild Commander,Indie,2015,4.99,GTGD
290790,Grey Goo,Strategy,2015,29.99,Petroglyph
338140,Venetica - Gold Edition,Action,2009,9.99,Deck13
343510,Gravity Ghost - Soundtrack,Indie,2015,4.99,Ivy Games LLC
345790,Bridge Creator 2015,Casual,2015,2.99,MKLab
342757,Rocksmith® 2014 – Three Days Grace - “Never Too Late”,Casual,2015,2.99,Ubisoft - San Francisco
342759,Rocksmith® 2014 – Three Days Grace - “Just Like You”,Casual,2015,2.99,Ubisoft - San Francisco
342758,Rocksmith® 2014 – Three Days Grace - “Break”,Casual,2015,2.99,Ubisoft - San Francisco
342760,Rocksmith® 2014 – Three Days Grace Song Pack,Casual,2015,11.99,Ubisoft - San Francisco
337750,Trials Fusion - Fire in the Deep,Racing,2015,4.99,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev"
321430,Lady Hammerlock the Baroness Pack,Action,2015,9.99,"2K Australia,Gearbox Software,Aspyr (Mac, Linux)"
313371,Middle-earth: Shadow of Mordor - The Dark Ranger Character Skin,Action,2015,0.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
318411,Middle-earth: Shadow of Mordor - Blood Hunters Warband,Action,2015,1.99,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
344030,Ghost Pirates of Vooju Island,Adventure,2015,9.99,Autumn Moon
345310,My Family Creative Studio,Design &amp; Illustration,2015,6.99,Alternative Software Ltd
339381,X-Plane 10 AddOn - Carenado - C337H Skymaster,Simulation,2015,29.99,Carenado
345290,The Quivering,Adventure,2015,3.99,Charybdis Ltd
345300,Wildlife Creative Studio,Design &amp; Illustration,2015,6.99,Alternative Software Ltd
343430,Hypnosis,Adventure,2015,4.99,Nevosoft
342510,Bret Airborne,Casual,2013,4.99,Machine 22
331340,Tulpa,Adventure,2015,9.99,Encryptique
341060,The Lady,Action,2015,0.99,"Mikeypoo's Games,Roger Levy"
330180,Pix the Cat,Action,2015,9.99,Pastagames
347490,Fantasy Grounds - Top-down Tokens - Heroic 1,Indie,2015,4.99,"SmiteWorks USA, LLC"
347491,Fantasy Grounds - Top-down Tokens - Heroic 2,Indie,2015,4.99,"SmiteWorks USA, LLC"
347101,Fantasy Grounds - Fiery Dragon Counter Collection: Heroic 2,Indie,2015,7.99,"SmiteWorks USA, LLC"
347494,Fantasy Grounds - Top-down Tokens - Heroic 5,Indie,2015,4.99,"SmiteWorks USA, LLC"
347492,Fantasy Grounds - Top-down Tokens - Heroic 3,Indie,2015,4.99,"SmiteWorks USA, LLC"
347493,Fantasy Grounds - Top-down Tokens - Heroic 4,Indie,2015,4.99,"SmiteWorks USA, LLC"
339240,10 Years After,Action,2015,5.99,Rock Paper Games
347103,Fantasy Grounds - Fiery Dragon Counter Collection: Epic 1,Indie,2015,5.99,"SmiteWorks USA, LLC"
318875,Lara Croft and the Temple of Osiris - Twisted Gears Pack,Action,2015,4.99,Crystal Dynamics
343100,Overture,Action,2015,4.99,Black Shell Games
347900,Overture OST,Action,2015,2.99,Black Shell Games
345090,Ancient Planet Tower Defense,Casual,2015,4.99,Moonlight Mouse
208750,Apotheon,Action,2015,14.99,Alientrap
347480,Super Pixalo,Indie,2015,0.99,Philip Royer
347560,Terra Incognita ~ Chapter One: The Descendant,Adventure,2015,0.99,Back To Basics Gaming
344730,Apotheon: Original Soundtrack,Action,2015,6.99,Alientrap
329200,Astray,Adventure,2015,6.99,Aegon Games
324360,TOTM,Action,2015,7.99,Juniper Games
342761,Rocksmith® 2014 – Cinderella - “Don’t Know What You Got (Till It’s Gone)”,Casual,2015,2.99,Ubisoft - San Francisco
342762,Rocksmith® 2014 – Tesla - “Love Song”,Casual,2015,2.99,Ubisoft - San Francisco
342763,Rocksmith® 2014 – Extreme - “More Than Words”,Casual,2015,2.99,Ubisoft - San Francisco
342764,Rocksmith® 2014 – Boston - “Amanda”,Casual,2015,2.99,Ubisoft - San Francisco
344050,Sentinels of the Multiverse - Mini-Pack 1,Indie,2015,1.99,Handelabra Games Inc.
348100,Sentinels of the Multiverse - Soundtrack (Volume 1),Indie,2015,4.99,Handelabra Games Inc.
340120,Moorhuhn (Crazy Chicken),Action,2015,1.99,Doyodo
277759,Train Simulator: Union Pacific GP30 Loco Add-On,Simulation,2015,19.99,Digital Train Model
307030,Fractured Soul,Action,2015,9.99,Endgame Studios
347940,Forsaken Isle,Action,2015,7.99,Smoodlez
346160,Barter Empire,Casual,2015,4.99,Mayhem Games USA
315060,Bloop Reloaded,Casual,2015,9.99,2SD
304650,SUNLESS SEA,Adventure,2015,18.99,Failbetter Games
344860,Crystal Story II,Adventure,2015,2.99,Emmanuel Salva Cruz
306397,Tropico 5 - Gone Green,RPG,2015,3.99,Haemimont Games
348650,The Asskickers-Steam Edition,Action,2015,9.99,AGO Games
342769,Rocksmith® 2014 – Seether Song Pack,Casual,2015,7.99,Ubisoft - San Francisco
345580,Universal Combat CE,Action,2015,9.99,3000AD
338320,Pixel Heroes: Byte & Magic,Adventure,2015,9.99,The Bitfather
321260,Wickland,Action,2014,0.99,Mad Ram Software
348560,HuniePop Original Soundtrack,Indie,2015,3.99,HuniePot
346630,Plazma Being,Action,2015,4.99,Felix Wunderlich
339630,Check vs. Mate - Floating Island DLC,Action,2015,6.99,Targem Games
342740,Samudai,Action,2015,2.99,Geek Sloth Games
348450,Lex Mortis,Action,2015,4.99,Dennis Esie
335010,Steam and Metal,Indie,2015,9.99,Maltakreuz
349450,Dark Forester,Indie,2015,8.99,Morozov Sergey
329890,MyRPG Master,Animation &amp; Modeling,2015,39.99,DragonHead Studio
311490,Spirit Run - Fire vs. Ice,Action,2015,2.99,Lunagames
345710,Damned Nation Reborn,Action,2015,12.99,Sinister
332730,Barbarian Brawl,Action,2015,4.99,Thrillion
324343,Far Cry® 4 – Overrun,Action,2015,4.99,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
333350,Cults and Daggers,Strategy,2015,29.99,Chaphat
326650,The Legend of Candlewind: Nights & Candles,Indie,2015,9.99,Atmosphere Entertainment Studios
350520,The Lady - Soundtrack,Indie,2015,0.99,"MPR ART Hallucinations,Roger Levy"
346510,Hyphen,Action,2015,3.99,FarSpace Studios
349970,Hyphen Original Soundtrack,Indie,2015,2.99,"FarSpace Studios,Andrew Lloyd"
347580,Evolution II: Fighting for Survival,Action,2015,1.99,LiveItGames LLC
344220,Janky Tanks,Action,2015,4.99,Hyper Hippo Games
341090,On A Roll 3D,Action,2015,3.99,Battenberg Software
335020,Total War: ATTILA - Viking Forefathers Culture Pack,Strategy,2015,7.99,Creative Assembly
339130,Morningstar: Descent to Deadrock,Adventure,2015,9.99,Red Herring Labs
266510,Hand of Fate,Action,2015,19.99,Defiant Development
327177,LEGO Batman 3: Beyond Gotham DLC: Bizarro,Action,2015,2.99,"TT Games,Feral Interactive (Mac)"
